804026241225523202	18088	48325	2016-11-30 18:16:08
803773340896923648	3093	10882	2016-11-30 01:31:12
803692223237865472	8292	0	2016-11-29 20:08:52
803638050916102144	4628	11908	2016-11-29 16:33:36
803380650405482500	2073	8390	2016-11-28 23:30:47
803321560782307329	5945	0	2016-11-28 19:35:59
803276597545603072	2757	10860	2016-11-28 16:37:19
802952499103731712	2241	9766	2016-11-27 19:09:28
802624713319034886	3269	0	2016-11-26 21:26:58
802600418706604034	1640	7710	2016-11-26 19:50:26
802572683846291456	2802	9686	2016-11-26 18:00:13
802323869084381190	6527	17612	2016-11-26 01:31:31
802265048156610565	1517	6930	2016-11-25 21:37:47
802239329049477120	2908	9833	2016-11-25 19:55:35
802185808107208704	297	0	2016-11-25 16:22:55
801958328846974976	1908	8356	2016-11-25 01:18:59
801854953262350336	261	1908	2016-11-24 18:28:13
801538201127157760	2301	8876	2016-11-23 21:29:33
801285448605831168	928	6573	2016-11-23 04:45:12
801167903437357056	6657	26576	2016-11-22 20:58:07
801127390143516673	4444	0	2016-11-22 18:17:08
801115127852503040	2331	8754	2016-11-22 17:28:25
800859414831898624	107	747	2016-11-22 00:32:18
800855607700029440	1815	0	2016-11-22 00:17:10
800751577355128832	3102	11382	2016-11-21 17:23:47
800513324630806528	3359	14242	2016-11-21 01:37:04
800459316964663297	2404	10239	2016-11-20 22:02:27
800443802682937345	4826	0	2016-11-20 21:00:48
800388270626521089	3131	12081	2016-11-20 17:20:08
800188575492947969	4401	0	2016-11-20 04:06:37
800141422401830912	2856	16581	2016-11-20 00:59:15
800018252395122689	14710	30765	2016-11-19 16:49:49
799774291445383169	5240	0	2016-11-19 00:40:24
799757965289017345	2413	9109	2016-11-18 23:35:32
799422933579902976	2133	8711	2016-11-18 01:24:14
799308762079035393	6188	0	2016-11-17 17:50:33
799297110730567681	3094	10763	2016-11-17 17:04:16
799063482566066176	2745	8776	2016-11-17 01:35:54
798933969379225600	5006	14277	2016-11-16 17:01:16
798925684722855936	1600	8053	2016-11-16 16:28:21
798705661114773508	7396	0	2016-11-16 01:54:03
798701998996647937	8731	0	2016-11-16 01:39:30
798697898615730177	7265	0	2016-11-16 01:23:12
798694562394996736	5545	0	2016-11-16 01:09:57
798686750113755136	2595	0	2016-11-16 00:38:54
798682547630837760	5284	0	2016-11-16 00:22:12
798673117451325440	6214	0	2016-11-15 23:44:44
798665375516884993	4343	0	2016-11-15 23:13:58
798644042770751489	2067	0	2016-11-15 21:49:12
798628517273620480	2198	0	2016-11-15 20:47:30
798585098161549313	6385	0	2016-11-15 17:54:59
798576900688019456	6561	0	2016-11-15 17:22:24
798340744599797760	3755	0	2016-11-15 01:44:00
798209839306514432	2849	11259	2016-11-14 17:03:50
797971864723324932	3506	12638	2016-11-14 01:18:12
797545162159308800	5424	15725	2016-11-12 21:02:38
797236660651966464	7404	21709	2016-11-12 00:36:46
797165961484890113	31	250	2016-11-11 19:55:50
796904159865868288	9950	0	2016-11-11 02:35:32
796865951799083009	2123	8321	2016-11-11 00:03:42
796759840936919040	3416	12876	2016-11-10 17:02:03
796563435802726400	8167	0	2016-11-10 04:01:37
796484825502875648	1963	8220	2016-11-09 22:49:15
796387464403357696	4652	11939	2016-11-09 16:22:22
796177847564038144	15982	0	2016-11-09 02:29:25
796149749086875649	15982	35098	2016-11-09 00:37:46
796125600683540480	1992	5360	2016-11-08 23:01:49
796116448414461957	2706	9861	2016-11-08 22:25:27
796080075804475393	2588	9153	2016-11-08 20:00:55
796031486298386433	4123	11718	2016-11-08 16:47:50
795464331001561088	26608	54072	2016-11-07 03:14:10
795400264262053889	3201	10960	2016-11-06 22:59:35
795076730285391872	6058	17606	2016-11-06 01:33:58
794983741416415232	3770	0	2016-11-05 19:24:28
794926597468000259	2586	11152	2016-11-05 15:37:24
794355576146903043	11494	0	2016-11-04 01:48:22
794332329137291264	2950	10371	2016-11-04 00:15:59
794205286408003585	3696	9981	2016-11-03 15:51:10
793962221541933056	5468	18263	2016-11-02 23:45:19
793845145112371200	2095	9983	2016-11-02 16:00:06
793614319594401792	3496	0	2016-11-02 00:42:53
793601777308463104	1827	8653	2016-11-01 23:53:02
793500921481273345	2665	11609	2016-11-01 17:12:16
793286476301799424	10288	26723	2016-11-01 03:00:09
793271401113350145	2638	9367	2016-11-01 02:00:14
793256262322548741	9308	21675	2016-11-01 01:00:05
793241302385262592	3666	11422	2016-11-01 00:00:38
793226087023144960	3195	10671	2016-10-31 23:00:11
793210959003287553	3149	9692	2016-10-31 22:00:04
793195938047070209	6281	16573	2016-10-31 21:00:23
793180763617361921	2222	7507	2016-10-31 20:00:05
793165685325201412	3102	10198	2016-10-31 19:00:10
793150605191548928	1907	6694	2016-10-31 18:00:14
793135492858580992	2782	7014	2016-10-31 17:00:11
793120401413079041	4362	13772	2016-10-31 16:00:13
792913359805018113	4491	15582	2016-10-31 02:17:31
792883833364439040	4763	12268	2016-10-31 00:20:11
792773781206999040	1877	7971	2016-10-30 17:02:53
792394556390137856	4782	14623	2016-10-29 15:55:58
792050063153438720	2007	7791	2016-10-28 17:07:05
791821351946420224	23477	0	2016-10-28 01:58:16
791784077045166082	10785	0	2016-10-27 23:30:09
791780927877898241	4237	0	2016-10-27 23:17:38
791774931465953280	24790	48930	2016-10-27 22:53:48
791672322847637504	3496	12747	2016-10-27 16:06:04
791406955684368384	4599	14240	2016-10-26 22:31:36
791312159183634433	2838	9525	2016-10-26 16:14:55
791026214425268224	4598	0	2016-10-25 21:18:40
790987426131050500	2390	10736	2016-10-25 18:44:32
790946055508652032	5243	18008	2016-10-25 16:00:09
790723298204217344	2592	0	2016-10-25 01:14:59
790698755171364864	2129	8888	2016-10-24 23:37:28
790581949425475584	8002	22437	2016-10-24 15:53:19
790337589677002753	2085	8484	2016-10-23 23:42:19
790277117346975746	3580	13609	2016-10-23 19:42:02
790227638568808452	3990	0	2016-10-23 16:25:25
789986466051088384	2592	10031	2016-10-23 00:27:05
789960241177853952	4647	0	2016-10-22 22:42:52
789903600034189313	4610	11269	2016-10-22 18:57:48
789628658055020548	1984	8164	2016-10-22 00:45:17
789599242079838210	2165	7343	2016-10-21 22:48:24
789530877013393408	3770	12760	2016-10-21 18:16:44
789314372632018944	2563	9336	2016-10-21 03:56:25
789280767834746880	5524	0	2016-10-21 01:42:53
789268448748703744	2886	9877	2016-10-21 00:53:56
789137962068021249	3115	10531	2016-10-20 16:15:26
788908386943430656	13835	29693	2016-10-20 01:03:11
788765914992902144	11494	29731	2016-10-19 15:37:03
788552643979468800	8053	0	2016-10-19 01:29:35
788412144018661376	5911	16886	2016-10-18 16:11:17
788178268662984705	2369	7846	2016-10-18 00:41:57
788150585577050112	1451	6666	2016-10-17 22:51:57
788070120937619456	3808	0	2016-10-17 17:32:13
788039637453406209	1482	6664	2016-10-17 15:31:05
787810552592695296	3403	9400	2016-10-17 00:20:47
787717603741622272	3098	11058	2016-10-16 18:11:26
787397959788929025	3159	11751	2016-10-15 21:01:17
787322443945877504	1946	8431	2016-10-15 16:01:13
787111942498508800	7479	0	2016-10-15 02:04:45
786963064373534720	8919	28795	2016-10-14 16:13:10
786729988674449408	2696	0	2016-10-14 00:47:00
786709082849828864	6788	19708	2016-10-13 23:23:56
786664955043049472	2864	11556	2016-10-13 20:28:35
786595970293370880	3456	10183	2016-10-13 15:54:28
786363235746385920	3908	11810	2016-10-13 00:29:39
786286427768250368	3189	8640	2016-10-12 19:24:27
786233965241827333	5325	16592	2016-10-12 15:55:59
786051337297522688	171	1552	2016-10-12 03:50:17
786036967502913536	7885	0	2016-10-12 02:53:11
785927819176054784	3528	12304	2016-10-11 19:39:28
785872687017132033	2030	7242	2016-10-11 16:00:24
785639753186217984	2467	8467	2016-10-11 00:34:48
785533386513321988	2239	9867	2016-10-10 17:32:08
785515384317313025	1406	6609	2016-10-10 16:20:36
785264754247995392	1828	7859	2016-10-09 23:44:41
785170936622350336	5415	13103	2016-10-09 17:31:53
784826020293709826	3586	10968	2016-10-08 18:41:19
784517518371221505	2826	9709	2016-10-07 22:15:26
784431430411685888	1427	6158	2016-10-07 16:33:21
784183165795655680	8989	21765	2016-10-07 00:06:50
784057939640352768	12424	32371	2016-10-06 15:49:14
783839966405230592	12038	32544	2016-10-06 01:23:05
783821107061198850	2196	7969	2016-10-06 00:08:09
783695101801398276	3585	11298	2016-10-05 15:47:27
783466772167098368	2510	9144	2016-10-05 00:40:09
783391753726550016	6142	18270	2016-10-04 19:42:03
783347506784731136	6253	0	2016-10-04 16:46:14
783334639985389568	13059	31638	2016-10-04 15:55:06
783085703974514689	2472	8808	2016-10-03 23:25:55
782969140009107456	8191	26090	2016-10-03 15:42:44
782747134529531904	1555	8072	2016-10-03 01:00:34
782722598790725632	6006	18655	2016-10-02 23:23:04
782598640137187329	2090	8412	2016-10-02 15:10:30
782305867769217024	6195	18032	2016-10-01 19:47:08
782021823840026624	6948	0	2016-10-01 00:58:26
781955203444699136	3737	12001	2016-09-30 20:33:43
781661882474196992	3007	11291	2016-09-30 01:08:10
781655249211752448	1247	4329	2016-09-30 00:41:48
781524693396357120	6167	22417	2016-09-29 16:03:01
781308096455073793	2831	7710	2016-09-29 01:42:20
781251288990355457	2335	9113	2016-09-28 21:56:36
781163403222056960	3031	10547	2016-09-28 16:07:23
780931614150983680	8167	23368	2016-09-28 00:46:20
780858289093574656	2215	7774	2016-09-27 19:54:58
780800785462489090	1445	5961	2016-09-27 16:06:28
780601303617732608	3698	13053	2016-09-27 02:53:48
780543529827336192	1924	6810	2016-09-26 23:04:13
780496263422808064	4130	0	2016-09-26 19:56:24
780476555013349377	129	0	2016-09-26 18:38:05
780459368902959104	1183	5705	2016-09-26 17:29:48
780192070812196864	2483	9405	2016-09-25 23:47:39
780092040432480260	2557	0	2016-09-25 17:10:10
780074436359819264	5555	13236	2016-09-25 16:00:13
779834332596887552	7885	20538	2016-09-25 00:06:08
779377524342161408	3452	9530	2016-09-23 17:50:56
779124354206535695	20435	0	2016-09-23 01:04:56
779123168116150273	4047	12748	2016-09-23 01:00:13
779056095788752897	5028	15981	2016-09-22 20:33:42
778990705243029504	8092	21639	2016-09-22 16:13:51
778774459159379968	11058	0	2016-09-22 01:54:34
778764940568104960	407	926	2016-09-22 01:16:45
778748913645780993	1482	7449	2016-09-22 00:13:04
778650543019483137	1659	6234	2016-09-21 17:42:10
778624900596654080	1123	5019	2016-09-21 16:00:17
778408200802557953	4832	14728	2016-09-21 01:39:11
778396591732486144	13583	0	2016-09-21 00:53:04
778383385161035776	1224	6306	2016-09-21 00:00:35
778286810187399168	3679	11227	2016-09-20 17:36:50
778039087836069888	2927	9150	2016-09-20 01:12:28
778027034220126208	1804	7088	2016-09-20 00:24:34
777953400541634568	3901	0	2016-09-19 19:31:59
777885040357281792	1822	6863	2016-09-19 15:00:20
777684233540206592	3269	12108	2016-09-19 01:42:24
777641927919427584	4721	0	2016-09-18 22:54:18
777621514455814149	2767	9466	2016-09-18 21:33:11
777189768882946048	4805	15442	2016-09-17 16:57:35
776819012571455488	15227	0	2016-09-16 16:24:19
776813020089548800	1338	5257	2016-09-16 16:00:31
776477788987613185	3117	9560	2016-09-15 17:48:25
776249906839351296	10165	0	2016-09-15 02:42:54
776218204058357768	17708	32398	2016-09-15 00:36:55
776201521193218049	2795	10347	2016-09-14 23:30:38
776113305656188928	4826	12670	2016-09-14 17:40:06
776088319444877312	168	1977	2016-09-14 16:00:49
775898661951791106	17428	0	2016-09-14 03:27:11
775842724423557120	2975	12634	2016-09-13 23:44:54
775733305207554048	4444	14920	2016-09-13 16:30:07
775729183532220416	5068	13918	2016-09-13 16:13:44
775364825476165632	3308	8015	2016-09-12 16:05:54
775350846108426240	4346	10946	2016-09-12 15:10:21
775085132600442880	5240	16748	2016-09-11 21:34:30
774757898236878852	1961	9198	2016-09-10 23:54:11
774639387460112384	1923	7233	2016-09-10 16:03:16
774314403806253056	6188	23438	2016-09-09 18:31:54
773985732834758656	4308	11570	2016-09-08 20:45:53
773922284943896577	1917	6891	2016-09-08 16:33:46
773704687002451968	1818	7109	2016-09-08 02:09:06
773670353721753600	1438	5736	2016-09-07 23:52:41
773547596996571136	6824	23756	2016-09-07 15:44:53
773336787167145985	5644	0	2016-09-07 01:47:12
773308824254029826	8261	25004	2016-09-06 23:56:05
773247561583001600	3555	10128	2016-09-06 19:52:39
773191612633579521	4547	10763	2016-09-06 16:10:20
772877495989305348	4290	9244	2016-09-05 19:22:09
772826264096874500	2571	8588	2016-09-05 15:58:34
772615324260794368	3724	0	2016-09-05 02:00:22
772581559778025472	1873	6970	2016-09-04 23:46:12
772193107915964416	1533	6467	2016-09-03 22:02:38
772152991789019136	1239	4064	2016-09-03 19:23:13
772117678702071809	808	4032	2016-09-03 17:02:54
772114945936949249	521	2913	2016-09-03 16:52:02
772102971039580160	1020	4312	2016-09-03 16:04:27
771908950375665664	2099	7075	2016-09-03 03:13:29
771770456517009408	3755	12937	2016-09-02 18:03:10
771500966810099713	2897	8902	2016-09-02 00:12:18
771380798096281600	5644	11326	2016-09-01 16:14:48
771171053431250945	8357	0	2016-09-01 02:21:21
771136648247640064	3229	9896	2016-09-01 00:04:38
771102124360998913	1585	6704	2016-08-31 21:47:27
771014301343748096	1828	7398	2016-08-31 15:58:28
770787852854652928	1355	5344	2016-08-31 00:58:39
770772759874076672	1565	5583	2016-08-30 23:58:40
770655142660169732	1923	7883	2016-08-30 16:11:18
770414278348247044	2272	6769	2016-08-30 00:14:12
770293558247038976	1646	6706	2016-08-29 16:14:30
770093767776997377	3354	0	2016-08-29 03:00:36
770069151037685760	2546	8155	2016-08-29 01:22:47
769940425801170949	10656	33849	2016-08-28 16:51:16
769695466921623552	1833	6881	2016-08-28 00:37:54
769335591808995329	8478	0	2016-08-27 00:47:53
769212283578875904	1897	5797	2016-08-26 16:37:54
768970937022709760	7226	15495	2016-08-26 00:38:52
768909767477751808	2991	0	2016-08-25 20:35:48
768855141948723200	984	4519	2016-08-25 16:58:45
768609597686943744	1337	4427	2016-08-25 00:43:02
768596291618299904	1408	5401	2016-08-24 23:50:10
768554158521745409	6418	0	2016-08-24 21:02:45
768473857036525572	3789	14651	2016-08-24 15:43:39
768193404517830656	3901	11722	2016-08-23 21:09:14
767884188863397888	1547	5100	2016-08-23 00:40:31
767754930266464257	5945	17222	2016-08-22 16:06:54
767500508068192258	2569	8045	2016-08-21 23:15:55
767191397493538821	4207	13216	2016-08-21 02:47:37
767122157629476866	3141	10865	2016-08-20 22:12:29
766864461642756096	6249	0	2016-08-20 05:08:29
766793450729734144	1497	5464	2016-08-20 00:26:19
766714921925144576	423	2794	2016-08-19 19:14:16
766693177336135680	870	4329	2016-08-19 17:47:52
766423258543644672	1757	6474	2016-08-18 23:55:18
766313316352462849	2076	7283	2016-08-18 16:38:26
766078092750233600	2860	0	2016-08-18 01:03:45
766069199026450432	958	4596	2016-08-18 00:28:24
766008592277377025	542	4008	2016-08-17 20:27:34
765719909049503744	2376	7778	2016-08-17 01:20:27
765669560888528897	1341	5573	2016-08-16 22:00:23
765395769549590528	3735	28324	2016-08-16 03:52:26
765371061932261376	2370	7606	2016-08-16 02:14:15
765222098633691136	3724	12479	2016-08-15 16:22:20
764857477905154048	1952	6892	2016-08-14 16:13:27
764259802650378240	1673	6502	2016-08-13 00:38:30
763956972077010945	59	793	2016-08-12 04:35:10
763837565564780549	4598	13546	2016-08-11 20:40:41
763183847194451968	1628	5810	2016-08-10 01:23:03
763167063695355904	3328	0	2016-08-10 00:16:21
763103485927849985	2502	7906	2016-08-09 20:03:43
762699858130116608	3990	13077	2016-08-08 17:19:51
762471784394268675	7172	12134	2016-08-08 02:13:34
762464539388485633	4647	11112	2016-08-08 01:44:46
762316489655476224	1242	5182	2016-08-07 15:56:28
762035686371364864	17178	34355	2016-08-06 21:20:40
761976711479193600	2223	5807	2016-08-06 17:26:19
761750502866649088	4343	0	2016-08-06 02:27:27
761745352076779520	942	4568	2016-08-06 02:06:59
761672994376806400	31943	53138	2016-08-05 21:19:27
761599872357261312	1293	4429	2016-08-05 16:28:54
761371037149827077	19726	0	2016-08-05 01:19:35
761334018830917632	1599	5592	2016-08-04 22:52:29
761292947749015552	1209	4802	2016-08-04 20:09:17
761227390836215808	1709	5708	2016-08-04 15:48:47
761004547850530816	3808	12104	2016-08-04 01:03:17
760893934457552897	1067	4097	2016-08-03 17:43:45
760656994973933572	2115	7091	2016-08-03 02:02:14
760641137271070720	1417	5313	2016-08-03 00:59:13
760539183865880579	3988	8132	2016-08-02 18:14:06
760521673607086080	1538	4538	2016-08-02 17:04:31
760290219849637889	12621	28728	2016-08-02 01:44:48
760252756032651264	950	4226	2016-08-01 23:15:56
760190180481531904	1994	6113	2016-08-01 19:07:17
760153949710192640	35	0	2016-08-01 16:43:19
759943073749200896	2306	6373	2016-08-01 02:45:22
759923798737051648	6249	15746	2016-08-01 01:28:46
759846353224826880	2184	7216	2016-07-31 20:21:02
759793422261743616	2094	6392	2016-07-31 16:50:42
759566828574212096	23261	0	2016-07-31 01:50:18
759557299618865152	1288	5045	2016-07-31 01:12:26
759447681597108224	2696	9110	2016-07-30 17:56:51
759446261539934208	536	1791	2016-07-30 17:51:13
759197388317847553	2131	6499	2016-07-30 01:22:17
759159934323924993	1291	0	2016-07-29 22:53:27
759099523532779520	4603	15585	2016-07-29 18:53:24
759047813560868866	2216	6993	2016-07-29 15:27:55
758854675097526272	983	3804	2016-07-29 02:40:28
758828659922702336	4205	11975	2016-07-29 00:57:05
758740312047005698	1754	6133	2016-07-28 19:06:01
758474966123810816	1088	4097	2016-07-28 01:31:38
758467244762497024	2448	5150	2016-07-28 01:00:57
758405701903519748	2110	5570	2016-07-27 20:56:24
758355060040593408	1193	3673	2016-07-27 17:35:10
758099635764359168	11058	20577	2016-07-27 00:40:12
758041019896193024	414	2903	2016-07-26 20:47:17
757741869644341248	3571	7383	2016-07-26 00:58:34
757729163776290825	8918	0	2016-07-26 00:08:05
757725642876129280	1338	4853	2016-07-25 23:54:05
757611664640446465	1226	4878	2016-07-25 16:21:11
757597904299253760	321	0	2016-07-25 15:26:30
757596066325864448	1167	4662	2016-07-25 15:19:12
757400162377592832	7498	16247	2016-07-25 02:20:45
757393109802180609	1918	6260	2016-07-25 01:52:43
757354760399941633	1562	4839	2016-07-24 23:20:20
756998049151549440	2185	6710	2016-07-23 23:42:53
756939218950160384	2204	7120	2016-07-23 19:49:07
756651752796094464	1449	5432	2016-07-23 00:46:50
756526248105566208	3971	11141	2016-07-22 16:28:07
756303284449767430	1190	4236	2016-07-22 01:42:09
756288534030475264	19197	45757	2016-07-22 00:43:32
756275833623502848	1683	6905	2016-07-21 23:53:04
755955933503782912	3166	7865	2016-07-21 02:41:54
755206590534418437	5900	17639	2016-07-19 01:04:16
755110668769038337	12140	22737	2016-07-18 18:43:07
754874841593970688	8802	0	2016-07-18 03:06:01
754856583969079297	2769	7366	2016-07-18 01:53:28
754747087846248448	573	2751	2016-07-17 18:38:22
754482103782404096	2139	5691	2016-07-17 01:05:25
754449512966619136	808	4011	2016-07-16 22:55:55
754120377874386944	2563	8387	2016-07-16 01:08:03
753655901052166144	2390	6262	2016-07-14 18:22:23
753420520834629632	3907	8471	2016-07-14 02:47:04
753398408988139520	2105	6205	2016-07-14 01:19:12
753375668877008896	2557	8161	2016-07-13 23:48:51
753298634498793472	6324	0	2016-07-13 18:42:44
753294487569522689	1145	3638	2016-07-13 18:26:16
753039830821511168	22972	39717	2016-07-13 01:34:21
753026973505581056	1067	4166	2016-07-13 00:43:15
752932432744185856	7479	13506	2016-07-12 18:27:35
752917284578922496	1721	7361	2016-07-12 17:27:23
752701944171524096	3162	0	2016-07-12 03:11:42
752682090207055872	1760	6421	2016-07-12 01:52:49
752660715232722944	1728	4719	2016-07-12 00:27:52
752568224206688256	2504	5933	2016-07-11 18:20:21
752519690950500352	3770	7896	2016-07-11 15:07:30
752334515931054080	1207	4085	2016-07-11 02:51:40
752309394570878976	18258	0	2016-07-11 01:11:51
752173152931807232	2024	6371	2016-07-10 16:10:29
751950017322246144	1020	3292	2016-07-10 01:23:49
751937170840121344	1473	5575	2016-07-10 00:32:46
751830394383790080	2146	6204	2016-07-09 17:28:29
751793661361422336	3198	6270	2016-07-09 15:02:31
751598357617971201	3317	8445	2016-07-09 02:06:27
751583847268179968	1225	4716	2016-07-09 01:08:47
751538714308972544	1390	5386	2016-07-08 22:09:27
751456908746354688	1091	3419	2016-07-08 16:44:23
751251247299190784	6433	13358	2016-07-08 03:07:09
751205363882532864	2006	6750	2016-07-08 00:04:50
751132876104687617	1430	5436	2016-07-07 19:16:47
750868782890057730	1518	5111	2016-07-07 01:47:22
750719632563142656	5524	14107	2016-07-06 15:54:42
750506206503038976	1261	4765	2016-07-06 01:46:38
750429297815552001	4721	14082	2016-07-05 20:41:01
750383411068534784	1241	4852	2016-07-05 17:38:41
750381685133418496	35	735	2016-07-05 17:31:49
750147208377409536	1057	3306	2016-07-05 02:00:06
750132105863102464	1389	3879	2016-07-05 01:00:05
750117059602808832	1422	4612	2016-07-05 00:00:18
750101899009982464	919	3244	2016-07-04 23:00:03
750086836815486976	597	2315	2016-07-04 22:00:12
750071704093859840	3649	8386	2016-07-04 21:00:04
750056684286914561	976	3347	2016-07-04 20:00:23
750041628174217216	676	3391	2016-07-04 19:00:33
750026558547456000	864	2897	2016-07-04 18:00:41
750011400160841729	996	3465	2016-07-04 17:00:26
749996283729883136	882	3227	2016-07-04 16:00:22
749981277374128128	2682	5458	2016-07-04 15:00:45
749774190421639168	1432	4967	2016-07-04 01:17:51
749417653287129088	1825	6520	2016-07-03 01:41:06
749403093750648834	600	2804	2016-07-03 00:43:15
749395845976588288	3787	9193	2016-07-03 00:14:27
749317047558017024	2424	5862	2016-07-02 19:01:20
749075273010798592	2258	6158	2016-07-02 03:00:36
749064354620928000	1650	5111	2016-07-02 02:17:13
749036806121881602	851	3304	2016-07-02 00:27:45
748977405889503236	3722	11442	2016-07-01 20:31:43
748932637671223296	2466	6234	2016-07-01 17:33:49
748705597323898880	1034	2950	2016-07-01 02:31:39
748699167502000129	1751	5060	2016-07-01 02:06:06
748692773788876800	1451	4524	2016-07-01 01:40:41
748575535303884801	2178	6466	2016-06-30 17:54:50
748568946752774144	730	2326	2016-06-30 17:28:39
748346686624440324	1344	5577	2016-06-30 02:45:28
748337862848962560	4503	8214	2016-06-30 02:10:24
748324050481647620	836	3957	2016-06-30 01:15:31
748307329658011649	780	3910	2016-06-30 00:09:04
748220828303695873	8502	15057	2016-06-29 18:25:21
747963614829678593	2348	6176	2016-06-29 01:23:16
747933425676525569	2787	7071	2016-06-28 23:23:19
747885874273214464	1082	3145	2016-06-28 20:14:22
747844099428986880	816	2990	2016-06-28 17:28:22
747816857231626240	1270	5175	2016-06-28 15:40:07
747651430853525504	171	1472	2016-06-28 04:42:46
747648653817413632	6370	13746	2016-06-28 04:31:44
747600769478692864	598	2469	2016-06-28 01:21:27
747594051852075008	1150	3928	2016-06-28 00:54:46
747512671126323200	1727	5912	2016-06-27 19:31:23
747461612269887489	1130	4123	2016-06-27 16:08:30
747439450712596480	2096	5790	2016-06-27 14:40:26
747242308580548608	3142	0	2016-06-27 01:37:04
747219827526344708	1723	5624	2016-06-27 00:07:44
747204161125646336	1002	3603	2016-06-26 23:05:29
747103485104099331	4360	10204	2016-06-26 16:25:26
746906459439529985	326	3077	2016-06-26 03:22:31
746872823977771008	2342	6373	2016-06-26 01:08:52
746818907684614144	1876	5636	2016-06-25 21:34:37
746790600704425984	1730	5177	2016-06-25 19:42:08
746757706116112384	4237	10183	2016-06-25 17:31:25
746726898085036033	1950	6432	2016-06-25 15:29:00
746542875601690625	2032	5355	2016-06-25 03:17:46
746521445350707200	1070	0	2016-06-25 01:52:36
746507379341139972	1174	4934	2016-06-25 00:56:43
746369468511756288	1797	6571	2016-06-24 15:48:42
746131877086527488	2397	7347	2016-06-24 00:04:36
746056683365994496	894	3777	2016-06-23 19:05:49
745789745784041472	1164	4299	2016-06-23 01:25:06
745712589599014916	2531	7430	2016-06-22 20:18:30
745433870967832576	2766	7547	2016-06-22 01:50:58
745422732645535745	2648	9126	2016-06-22 01:06:43
745314880350101504	3016	7619	2016-06-21 17:58:09
745074613265149952	3834	8336	2016-06-21 02:03:25
745057283344719872	2482	7696	2016-06-21 00:54:33
744995568523612160	682	3168	2016-06-20 20:49:19
744971049620602880	2929	8372	2016-06-20 19:11:53
744709971296780288	1692	5946	2016-06-20 01:54:27
744334592493166593	2326	7192	2016-06-19 01:02:50
744234799360020481	84230	162513	2016-06-18 18:26:18
744223424764059648	405	1806	2016-06-18 17:41:06
743980027717509120	1181	4411	2016-06-18 01:33:55
743895849529389061	1041	3868	2016-06-17 19:59:26
743835915802583040	2271	0	2016-06-17 16:01:16
743609206067040256	1495	4763	2016-06-17 01:00:24
743595368194129920	7128	19621	2016-06-17 00:05:25
743545585370791937	1017	3740	2016-06-16 20:47:36
743510151680958465	4012	8389	2016-06-16 18:26:48
743253157753532416	1313	4496	2016-06-16 01:25:36
743222593470234624	2068	6584	2016-06-15 23:24:09
743210557239623680	1475	4069	2016-06-15 22:36:19
742534281772302336	3854	7480	2016-06-14 01:49:03
742528092657332225	2165	4717	2016-06-14 01:24:27
742465774154047488	4218	7696	2016-06-13 21:16:49
742423170473463808	4130	10445	2016-06-13 18:27:32
742385895052087300	2162	7215	2016-06-13 15:59:24
742161199639494656	1489	4598	2016-06-13 01:06:33
742150209887731712	1694	5465	2016-06-13 00:22:53
741793263812808706	1642	4839	2016-06-12 00:44:30
741743634094141440	3001	8677	2016-06-11 21:27:17
741438259667034112	908	3890	2016-06-11 01:13:51
741303864243200000	3510	9306	2016-06-10 16:19:48
741099773336379392	6015	10670	2016-06-10 02:48:49
741067306818797568	3354	10015	2016-06-10 00:39:48
740995100998766593	3002	6801	2016-06-09 19:52:53
740711788199743490	1012	3613	2016-06-09 01:07:06
740699697422163968	843	3002	2016-06-09 00:19:04
740676976021798912	7396	19249	2016-06-08 22:48:46
740373189193256964	14459	36866	2016-06-08 02:41:38
740365076218183684	471	2634	2016-06-08 02:09:24
740359016048689152	928	3500	2016-06-08 01:45:19
740214038584557568	2133	7101	2016-06-07 16:09:13
739979191639244800	6418	21155	2016-06-07 00:36:02
739932936087216128	1173	4296	2016-06-06 21:32:13
739844404073074688	925	4016	2016-06-06 15:40:26
739623569819336705	1475	4039	2016-06-06 01:02:55
739606147276148736	1802	5711	2016-06-05 23:53:41
739544079319588864	23261	42155	2016-06-05 19:47:03
739485634323156992	3190	7631	2016-06-05 15:54:48
739238157791694849	62801	121558	2016-06-04 23:31:25
738891149612572673	6	113	2016-06-04 00:32:32
738885046782832640	1237	3998	2016-06-04 00:08:17
738883359779196928	882	3544	2016-06-04 00:01:35
738537504001953792	1696	5402	2016-06-03 01:07:16
738402415918125056	923	3467	2016-06-02 16:10:29
738184450748633089	1317	4582	2016-06-02 01:44:22
738166403467907072	3702	9327	2016-06-02 00:32:39
738156290900254721	713	2683	2016-06-01 23:52:28
737826014890496000	1919	5584	2016-06-01 02:00:04
737800304142471168	3756	10582	2016-06-01 00:17:54
737678689543020544	1453	5346	2016-05-31 16:14:39
737445876994609152	4839	10929	2016-05-31 00:49:32
737322739594330112	878	3821	2016-05-30 16:40:14
737310737551491075	8032	15576	2016-05-30 15:52:33
736736130620620800	1884	4577	2016-05-29 01:49:16
736392552031657984	8053	18812	2016-05-28 03:04:00
736365877722001409	1358	4230	2016-05-28 01:18:00
736225175608430592	2999	8618	2016-05-27 15:58:54
736010884653420544	3228	8385	2016-05-27 01:47:23
735991953473572864	1247	3820	2016-05-27 00:32:10
735648611367784448	1186	4246	2016-05-26 01:47:51
